sample_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,label
211,274.6843947343401,-116745.41079898774,1.1054750586446953,1.4320689745924715,173.55761393581494,53.05705993224885,-9.396522578071671,-10563628664.218954,1344424.7141808076,1.2288313777855232e+16,3.211715652022181,1775.2840230523493,,59.037696003100976,56.4362273739855,4.118154381065063,13030048091757.855,19198.95052285568,331092.4462590232,-42.11633046708197,1980.0,785977.979108377,,2220.1762179096027,,13156.928334542406,336744.7908585335,38.904457676470095,1465.789086423432,0.5777505786816249,27.017242375806962,84.89852669117428,72.11217367825967,157.67229799177932,0.09452329470185727,96.01769262319121,83868513642691.7,4754511.291772724,31.308882927250924,5674915503.915173,-203088.93011051745,660.4699676931839,,10557731.519896245,-5.282772165748285,7.825215392589457,28.96774026765611,1106149.4171516532,4595204635.969107,-59.8014254832111,0.13665090300523106,4.065346518410225e+16,111919.61307481244,,288358.4,-8784.218209617306,15.976569598966858,0.0,,40.085770763417436,72954675.2,5043535.61478317,2.1359488623272527,127.08682253786068,1126.4,11.0,14404943596065.125,602.8778018882175,382452.4658055749,,652.7982046869171,7.58453396066904,51164144.95167607,5.642728630097469,-3.3502798174718564,,138.1022879950412,0.0,-2166.704984626478,-1.7501838539799488e+16,-1.3484156753310903,354.08906427523095,66231723398.95896,3.3657370640787656,54582486522326.39,0.2328383202984784,101238984844362.2,-55831052646.18653,37658.995551901935,2851094093.6528177,2154973.11316211,120564177951300.78,2031.7014248573032,-679612.2276825267,-22015646.220194384,,,133.87136970807052,772305.8321864322,172.09829063255322,0.0,-285930245.26751155,-1.4317507036278982,0.5369629143483954,3.751888771565852,1.5617404506640078,5.573686267328013,1
212,59.50258729211932,,1.0965804470305658,,-65.13198855836333,7.125374035814548,-10.57427288370362,-594511020660.5376,-65160.88630812227,3045125402489887.0,1.0677785887006594,327.4865527336518,630839.2851664603,-6.757021326933045,-3.910221777801097,1.0993116577894209,16434195195050.5,54998.063834084765,21524.97453865376,35.238954979987135,1980.0,11298.8599773269,0.022788289085678908,373.4998803456194,1.4915817179093542,47927.87968346807,52268.68207518382,-8.972595660245068,,0.1868876302850539,,-34.385754006351036,44.0,-2.4812254915654055,0.4641515836744774,25.26259417761846,9169327107129.07,67522.94732283796,20.315964733469556,2221052060.7722445,73704.70570336426,162.0644161844878,1913242336.323932,-211481.18695722075,17.01191604938011,1.0657135277103933,-17.492791505983337,616807.0627533077,-715405837.5886775,14.335995464472436,0.4956297542381244,1.6923877715913544e+16,95354.3388015425,1.5774331346414818,288358.4,286583.54331377876,-20.41315075260839,0.0,82987.368877888,-1.1654069391829225,72954675.2,-525804.2716324286,5.516344018347559,206.6925117928681,1126.4,11.0,3777487831723.616,21.480844660141877,,,174.06632342793372,,3140466.4649909986,2.8635294349999394,0.2515326887192653,252.93500292297287,4.189593838846828,0.0,4505.6,5705074448212250.0,0.8800000000000001,-32.274941049117864,-32774032970.931095,2.994176031324145,-100797294565095.69,0.011764469500142958,9290226559277.963,49973709895.0135,18022.4,-656676104.7950115,634377.910650863,13523228856776.045,1126.4,13707.42965949578,-42827507.155764826,130.53280760922058,,2.826621477436289,,233.1845012941476,0.0,-144721895.65895438,119.58800365951672,0.1492473046854559,0.3562174797805628,7.474168075118864,322.1160910313732,0
213,54.57597948743517,288358.4,1.1029896590487716,0.2520952787347676,158.26388700145426,6.985535209541439,-13.026706768192186,-259818833158.1625,-170582.89732954695,-4140443263223980.0,1.074836896606059,357.59820234307136,357839.697841733,15.432796286457863,4.373415872875961,1.0718480847760743,15331076507059.672,19119.126251520192,355902.83675214904,36.464487386153344,,68931.51514290035,3.0472867163225232,452.7812517250449,3.7617242845773733,172797.87388980243,159524.79103176593,-18.45509942435591,282.5081034263516,0.4283127064926831,-18.32626597266812,105.09176934544571,44.0,25.1643973903606,1.1812253231648462,0.27171922452060715,5989610653524.418,634332.2317581938,20.763122885404613,246578763.72756192,481534.65257482143,314.5059789991275,1985110769.7979867,197008.86270489648,6.681195274671003,0.0199218054005723,-10.412342648726357,554202.1493987574,,-7.21006830202479,0.21899623808463975,-7154533584714002.0,,3.6586633146816383,288358.4,423747.3838875323,22.94858195112377,0.0,,10.59119876659168,72954675.2,689770.154167049,1.9131017824162748,139.69554779238695,1126.4,,4354727224407.777,200.7189495222808,112149.76609896106,49582.017334771546,102.0821529001284,1.014665200698305,1497184.667174251,8.392985042860174,1.7850072622786863,,-3.916683469293593,0.0,4505.6,-941811451654118.4,0.8800000000000001,-117.61064244496822,15384004872.290302,1.9235329000332868,-114959514560714.94,0.01192616988037826,5965660636588.472,167153880010.0737,18022.4,-672654614.32287,583869.9887645759,-4551073205580.901,1126.4,561892.7575900335,19375080.898332287,159.5111508164304,-7974.230577371238,-2.511093474767044,50972.74975839016,220.16730648520482,0.0,-643103621.7997665,104.0282975366392,1.1225469955869145,0.4062865145270981,-10.757882770488779,306.54210190373834,5
214,81.58832008202275,288358.4,1.1034745921815814,0.05674343793325989,398.19959202962576,4.368033257437588,-0.2687191119102135,-39104315349.72705,-739823.8605567977,3413492175674516.0,1.0680827537251256,161.8016900747028,358662.67540061905,69.21092802270904,58.108737024573365,1.0734680297992056,-49978487888723.29,97135.79487765764,112905.54762743955,-49.52285862570921,1980.0,180356.4333987405,,364.4503860106167,1.0895444924994622,185891.4137738907,160413.30980820736,71.28392448310987,,0.02209179889714337,74.09027046050264,105.02504828748455,44.0,33.532481877858764,0.6521339862768326,45.36372591202325,5313473750185.171,382215.62397892034,,687846614.6900598,,247.02179247947208,-1235761260.5391266,-1557645.4419056694,76.8595408411837,-0.7684001751156802,68.98233146742146,311901.41907974915,267811664.9277743,35.61049699473765,0.4989780186667844,-6733351869274662.0,,,288358.4,317150.8631580119,-35.672628316580614,0.0,,77.13370291135355,72954675.2,-27059.597013681556,,299.88175858239407,1126.4,11.0,5450229090416.709,218.09270796795585,88131.12490788414,774310.1867162944,258.82341205922785,0.06394939699479091,-5623933.778313321,0.6808499762057411,,420.9534051539038,64.97335510838178,0.0,4505.6,-3936659837184216.0,0.8800000000000001,,5376998887.336764,0.3099709205710449,,0.011693211877242751,-16231032389562.328,21151104060.882275,18022.4,-83092414.21356393,669490.3696920476,-5610184654850.003,1126.4,689062.4907023617,-7765432.800007321,137.4512327261765,31868.162021809352,51.834629791446964,154632.36695990275,272.1805368886051,0.0,-70081062.2636898,86.97826244424103,3.5930041805986153,2.2814729353936727,61.59239674054664,161.00393686288817,2
215,71.85706362270922,,1.1068695025074942,0.7236240070396535,185.93295874639102,16.62843201338383,2.484632525688704,,434750.1783018251,-4126344252092487.0,,,7450.667727438728,-5.534708597881807,-17.923635875335947,0.039479510732563804,27728319451474.16,25598.278724885826,,18.725643706459415,1980.0,158548.64321220721,-0.028052843484987232,182.48746728954342,0.1291081943995798,141365.49630202653,69866.1255747821,12.986388583701954,372.48736642416884,0.493342301118797,-0.1771630147143034,68.32145217567715,,-0.2159988867520921,,10.990550249091113,-942060631586.4778,405262.57942600094,14.953284815183622,551487569.9551045,217912.05089012426,,329853790.49706274,-679863.0190186377,34.628594442378585,-0.24266983284211566,25.378185962852047,251631.56852841988,-311121415.921875,-7.508126204233968,0.6118375014355354,3563421038986008.0,16246.362779916171,0.4901866199048162,288358.4,508270.0906746767,26.3847840814262,0.0,,22.286349939954547,,273100.69361205195,0.6757949496960781,,1126.4,11.0,34202091159337.57,51.44677361868288,172458.7946437891,382125.85061124776,181.08194348746412,1.0825365197828964,4751843.702567881,2.0999594892691733,0.08443905475054418,305.25981150234713,1.0645192362598142,0.0,4505.6,7781116419263690.0,,,-27639904823.946342,0.056115331197357364,275390487527669.38,0.006270246163900735,18855759701769.67,-11282780804.281643,,190126083.0048107,,6633138966572.419,1126.4,533741.8199177089,-12242995.095762102,77.67525901330666,523915.112312343,1.3860982906489487,112365.7665022274,294.8093701837357,0.0,-157928009.13870084,,0.8637046886205769,2.0867349411745937,9.932407625656396,199.8937183798708,0
216,,288358.4,1.100892676029963,1.0923974471294078,173.3646940206104,23.010837626384674,13.343362395080293,80505212343.85504,-508012.4824709413,5429646467070588.0,1.0514257540902603,293.0795411058857,200528.05112791815,-20.446826785115586,0.4836856933740787,0.059181497060987624,-7689048200061.487,95572.220574925,45375.688223483274,27.550534016602672,,296769.25423463265,0.08750939955637717,227.92103733338055,0.3513085145604645,1598.3796997832712,75892.6371488539,8.899100122516613,477.2030667711586,0.7190594407953775,-4.794539049608472,-111.3335334462879,44.0,-26.570660265023147,1.0960738258141938,3.8853428509838506,-2392281852232.663,582119.5997744539,,485681829.8219883,239487.6183924282,259.46884020551687,66362138.3496894,,6.923450088330259,0.6609913835435602,39.43273057146183,688385.0005264811,-696911216.080282,,2.2180269793306007,-7205433986641963.0,,,288358.4,,15.203205405019894,0.0,113974.5300426889,-16.296577588199426,72954675.2,284578.5689801612,,484.75772403745725,1126.4,11.0,-9193889395288.91,168.49987797505918,91958.86746867893,314205.3013744915,154.92995646667006,1.0398944125664245,4035892.051740402,3.3872857447789286,1.7430234056197846,683.7498877865952,-9.75970675903666,0.0,4505.6,1.2396096957222284e+16,0.8800000000000001,,54741764365.17191,0.2580643854282223,-11624395194766.05,0.03908121768428003,-16860831317542.494,-8831016281.471876,18022.4,-15212555.580246044,171909.07343388884,-2632904396477.5195,1126.4,,9186766.545249017,105.1517218791298,731264.301121176,-1.5827970514823335,92000.44447011453,352.8716775078666,0.0,450529854.7789463,128.04474992351558,1.943467102912113,2.3617340826479003,-16.580130551825537,230.610279709358,0
217,33.92008911361226,54888.86319891177,2.1029444559763992,0.19304935698173645,-63.25252542802008,2.1542163467559763,63.94132262911232,-298141445818.772,-86485.35310216948,1.905395842761962e+16,,201.0842284378386,-12269.321557242889,-16.753200496955593,164.8092726810021,,107796288174085.34,41962.26183780732,1112869.0194575312,319.4262388799297,4506.334083207966,-461457.2308434313,0.09071228038867946,1600.0107621345153,,361609.31180207117,150266.04522566762,-54.05242690080678,955.7184104321857,-1.7313020610364267,1.1754034396422388,35.088336820994876,36.91473332431549,4.009433097294188,-0.6614882484254387,37.70762120645928,124932521852075.69,1726949.6336388872,33.23349889350017,5872818942.006579,695424.3691959125,1438.9783765733466,,1696382.3206519086,18.994566274662922,14.96533089684876,11.513577707583453,156711.23213130241,2037186612.1953175,118.30700312136798,,1.0788130715340644e+16,574000.0468774885,1.3495398919996255,288358.4,455081.62414929783,250.84066687004744,0.0,987924.7638714324,-5.390349399518541,208883439.8584036,-450114.6690336802,0.503063511334565,1881.8975119678055,2395.845547524702,2.3178081947450586,-8043396396716.94,-190.7992760609212,-288251.3381216107,,89.60626453178047,0.09983047034265376,-17886825.130228512,4.439982233437559,1.26813336623545,-41.635936653680794,6.943617804867762,0.0,10388.044767126434,1.4500054755385645e+17,-1.0388908022570869,-103.53423972020686,188573607434.79074,0.021947331795086008,,0.15440939595639155,28625401729327.24,1209426052833.2505,,-942529754.6197783,637404.9856687576,3826559161669.3413,967.9923662252136,3320153.452597058,49099597.031756796,118.47723960213531,4984713.9471260095,186.34904658659,,161.05266516480634,0.0,598406832.6262053,1063.5119771927161,0.24695327426372105,1.7361199395640163,96.29096250223259,,1
218,60.23479384729097,288358.4,1.105262763592335,0.9358941175766716,,8.942968026015981,-15.033433709631646,-394684351229.7131,-253903.49052815602,-2398365104376364.5,1.0768491435059309,362.5882879723113,242705.50701183107,19.911545154121995,-11.460045348878785,1.0881528861142502,27445175319555.254,,,-48.24145210187922,1980.0,,2.9919566780623503,427.192275949698,5.096414045193153,186887.93805590036,89190.14609130994,5.6367582026701415,310.6366224452737,0.4053377149116208,11.133813382399307,102.38120456571005,44.0,6.766004403735306,0.4237106110037918,-5.2561750588955976,7666061039972.397,47211.40055091363,14.100379191198707,1131585828.5400765,590435.878878888,119.58964414347365,-1434407873.6222928,-1104332.0379986214,-2.973870141699805,-0.2477127305264275,30.61268802771749,488583.4866730994,,-40.85223080837176,2.340960023260616,-7154413564111554.0,255999.91932126746,1.8617603396373967,288358.4,194619.43649579055,-13.368797863252215,0.0,49613.528108981845,-5.224846329893915,72954675.2,213543.195808909,0.8575413587385331,336.86510096629866,1126.4,11.0,-16709671608665.387,38.82636040541416,108216.80620465444,,181.62269702013126,1.0345056764345015,1374965.3168525868,0.04717270749090522,0.17858251043967632,428.9730674472249,-0.110450032871364,0.0,4505.6,-9373280781724272.0,,-36.56149480831913,-12119884775.210394,0.454931478512833,,0.014924209910006378,8044724022443.256,75051003441.94664,18022.4,227096171.71913683,,3315773534967.703,1126.4,43657.305461325086,-36600489.30740661,139.4865279523663,1138903.8811790473,14.05831342941774,83565.72441909264,192.85949272113842,0.0,375431815.1470963,218.5186716023106,0.4036685069467008,1.2573599380891742,5.194281109367774,330.5587855385928,5
219,195.8582827538008,589602.177643375,1.7752870267003034,0.9894624913805546,1717.3908220460364,21.521919550540794,122.7442329435906,-529655171139.0767,4872601.543580828,1.7081418133900048e+16,0.14686067047968554,-17.018956042081584,119207.28405943955,159.3696737297793,-20.639257760599747,-0.7390400508763175,144789906893632.16,-82232.48243397857,447245.14248936315,5.618649110906349,,1349299.9641024787,,256.6031498262189,,183668.92370626802,61457.59234597071,3.585091396559427,66.65046809279917,0.9110041837666788,5.318144697554723,129.23334592767463,102.997375025758,125.63752951555789,7.4858293442671275,18.995620798993254,41396040265227.34,630254.5899454869,21.723719156830764,-1406846042.7590168,1593846.7018632854,1360.6929432602278,12286991710.1793,5455516.972492863,21.426951213337922,7.665585178882276,45.2341135430762,350646.6849512919,-570835099.7387369,23.135034301830935,7.001020999516308,-2972637506838620.5,178689.65481325495,10.867553982644743,,314543.85146138386,95.95062564538551,0.0,,133.34076429910903,-4208200.840781392,-42857.3944356821,,1927.0992179770278,1126.4,-20.43453608001716,6931486943234.656,1268.691000541588,6523.116185749997,2887192.1292841993,1128.1843842115884,,20244907.656759195,10.654417461302655,1.6641978804990982,260.75979523424434,44.061275526188076,0.0,6133.96551597946,1.2027948741514144e+17,1.828616164339864,,203220120759.96335,-0.6634882953228289,1198957711939785.0,-0.036472705342074085,14747157930086.654,1037918398617.0396,50363.0716624479,3077676434.5254226,3382534.7067464036,-2293608230906.4907,1126.4,4268211.08159608,161071306.07895786,689.0654259295633,,33.97694732147389,113010.75453222105,384.80172705221344,0.0,-121010048.36570948,-39.99059308040688,10.830258809290012,0.038169668055881074,8.629631420684177,1009.4239971204453,0
220,40.67102532601027,288358.4,1.1081761958748209,1.056294522575873,301.0405654370103,18.145064570849566,-1.876400979229047,-303196916353.2608,-1042077.8643031998,-2074720042455248.0,1.050405782211998,207.65141924253857,,-22.67247229414813,-19.684815853774193,0.062498433025225626,14708873224970.785,99367.32835533844,143642.83083435462,26.500220547037248,1980.0,300002.9811849039,,247.3159004064654,2.319504948135369,,73721.71002658008,2.902633032891037,,,9.209338585739923,38.60504705337443,44.0,-5.388765971368616,0.8183963301519049,11.074540382013526,4338264554954.437,45534.012956409635,18.060395384914393,1483512573.151532,307865.6561224103,,-5171898620.696452,164396.3853136836,43.50755674882508,-0.3199041400496625,3.5929693102313287,,-142276063.34169278,18.131241990177614,3.610627837370772,8847526877215974.0,606998.2881163821,1.8215988157256804,288358.4,272600.7351546325,-12.5593422488975,0.0,26050.717857390107,7.353508415864242,72954675.2,-163009.17480705833,0.89215578325713,,,11.0,33211269800603.63,124.5846145163917,464177.2035386409,439647.1136809974,122.09069404919808,1.0764861085493524,-2046515.322637866,0.6598396522594177,0.02508171588914208,254.6620023629636,20.03534687089564,0.0,4505.6,-7132529738957331.0,0.8800000000000001,22.263376780759234,-43171461132.67355,0.530223424926243,-57886345736132.13,0.0019539742947225587,,-32058635661.993423,18022.4,-12564058.420243153,214488.8554650255,-1865508552245.7432,1126.4,478252.62800028845,25644860.711171944,151.89261962523972,1558991.805005759,11.541817975522767,237924.59120348823,185.05110376250323,0.0,-11376130.389547896,184.5332258338352,0.7572681116894705,,-13.06288242071548,300.74650805734865,0
221,69.57767318182626,,,1.188735692315772,228.8815236496171,23.621769405894927,-6.8301423272791855,-54420937769.34593,320830.79529242736,1286991059602.7102,1.046205077110906,,309095.3325354203,19.947332274780447,-1.498936083276431,0.0659600645018414,14170100702612.053,10390.96065093718,242891.7406827837,-6.744855394243367,1980.0,99587.49021632623,-0.03533532295428378,340.938901383012,2.548516318279189,206099.24868938813,135778.28605780168,-4.690138577766273,341.4893985034006,0.35477851882921063,5.993600430104017,77.7672901684027,44.0,-3.40928282206779,0.7347621426967759,15.103521238334556,-3595451439141.0576,28380.84780375279,9.451967490609924,1451849032.3488398,407506.5892597113,165.32289078206253,-3673881632.0570884,1694414.817204641,23.075499165991374,-0.5438119302390885,12.312395806200275,685709.9722181669,-236029530.75864765,-26.04206100909648,0.3053613926415413,691961322936903.8,140293.06649238337,1.4186434514252462,288358.4,,-6.962879811062541,0.0,56630.11877202327,26.99863134849077,72954675.2,-351425.4516540629,0.6571307431392602,168.2394432715401,1126.4,11.0,1467397510074.666,39.16280918125719,34702.907812594836,621939.1582764556,,1.0164874068376155,-6594186.3687159335,0.3978380621181733,0.5594586073019824,,2.9421170770421616,0.0,4505.6,1324271902235455.0,0.8800000000000001,98.85414002281179,-16177823875.787737,1.2867981582865102,-11751272025615.682,-0.03087453280688935,7099886043772.02,-204462363322.353,18022.4,-264381655.37788188,423098.48812710546,5473782377407.344,1126.4,,-1937766.7284990854,85.49062302195766,-73711.62063596652,15.63678211974766,85014.3383065409,244.9911603179065,0.0,-661907670.5522747,196.775019336164,0.5943266839676744,0.7182801769581342,25.466850303007003,317.3638882069837,0
222,46.65229809624426,288358.4,1.0996370251682932,,286.68696445322615,7.50852085310504,1.0978988642303602,-274063623307.5031,353241.7016512815,-2221078242092356.0,1.0682175243073841,265.3065867085927,,5.294672269759512,39.8548685856954,1.0655608474806493,4546890333364.937,69679.96325936339,71948.1139825705,9.760070099995396,1980.0,428894.0146254327,0.058244990483056876,451.66512989584197,0.3817478129360497,171578.03749517718,20824.93706084452,-0.09061239477852967,,1.3461653925402666,13.918811253886766,73.57073943593821,,-9.003320223161602,1.9759279619458228,32.76152671567366,7808865855278.005,68638.49965454372,37.14399770145955,-1584849669.684101,2732.447792266213,218.95141957449192,-111036255.30281001,1092474.1651516564,31.875258696321346,-1.3842990718505863,-18.479355473499282,420715.7290477789,297786537.24222034,-47.65523386177327,2.685606919586492,-2646269626794920.5,479245.0754263478,0.3284285079289547,288358.4,249435.30908079227,-32.400089959385426,0.0,-7595.353588724715,4.850488732507531,72954675.2,-318640.8767117585,0.04959325305140911,475.53183959417953,1126.4,11.0,23204631986229.89,-105.39673382212943,242465.02737853304,437529.876074074,173.22937403948455,0.08929899702894148,-2595875.284721373,0.07085310059207274,,414.11241494782485,5.0068096772831705,0.0,4505.6,-8104823689474466.0,0.8800000000000001,6.223411690186652,-61477911738.040276,0.0488529102814222,130599993676908.58,0.006785519817836143,3948448616642.88,-48245600757.802666,18022.4,-502895350.11448014,289651.7370798812,606203965130.5138,1126.4,451599.9843394154,-3346808.7708801557,118.96050878029956,-1044699.9513308528,-19.790276813069745,6181.281444479848,260.7659837251759,0.0,111435818.61706077,262.3289142152085,0.6416382480688477,0.043601334957316704,4.691394943768727,240.7188689523784,0
223,82.55309007884091,288358.4,1.1072830642920155,0.4229190473472296,319.49545094395,13.743276598048162,-13.36604312241092,79597013867.52486,42830.00285205032,-5305463939980880.0,,344.4306916413965,,-14.608769392978875,5.203298751355834,,-39253479470423.89,78511.31750730936,,-37.77265412400857,1980.0,271718.9193833931,0.008869647947515791,332.600109629808,0.8019638564578142,19680.19653088945,3372.740539333452,-0.12004794705324072,110.35661174556694,,-19.89342953020802,25.739035490669032,44.0,18.95947359711936,0.19843527805290312,5.610153260659692,-1325838843431.7617,750015.2866980715,22.48915097830428,-59192772.86541348,561581.9067212277,201.74282740374227,-2283058424.657538,224639.87733531004,36.16790446056177,0.8062459356568653,13.38164207661385,132966.62837816842,-1069175455.591524,14.482322804627945,2.170188270924315,1403737769924811.2,553302.9180868237,,288358.4,433940.721877446,,0.0,-84536.32623861804,19.258943443908134,72954675.2,-104213.43523695646,,,1126.4,,49331588463503.94,47.8233339530447,,591631.4867215678,,,5869924.733493581,0.16701159841119945,1.745520144471388,525.0428183257354,7.285528154570381,0.0,4505.6,,0.8800000000000001,-24.72584888889478,32655573460.447113,0.6659887129209884,22718449465796.484,0.009863346997678005,3509520902276.576,160622924654.60986,18022.4,44121186.76623775,241069.78651502106,3613104943620.323,1126.4,,-5600015.632216536,78.76193770584496,,-1.3478397855251902,236907.71773387466,,0.0,-717335720.3361298,135.3904938546544,0.9861383209479052,,15.561207867554536,282.40842543800494,1
224,40.920838251897884,,1.1103086041434185,0.5544735270615209,241.07367882705887,11.740873340910618,8.654833748135248,,-339076.2343946299,2642168476824384.5,1.0647720236866776,443.76974051878165,483748.6269752193,9.012842363037294,17.471722455701368,1.0799823727012623,14358925097048.773,991.151654475016,,1.8168150195877488,1980.0,437031.9917627278,0.0041741776674660905,561.160635283755,0.031829970094793616,,75557.52318413973,-1.9983584311325029,331.16910269009463,0.2229526805895053,-0.9395558349431404,44.235693512362346,44.0,-8.673910894768879,0.6104887805221494,-7.645617653650161,-14302831935491.72,462771.7962418858,25.427746725522308,333722183.4797288,557896.3195629135,266.04987617046726,2648129069.651493,-336854.5805836229,16.149390458215812,0.5948787855010951,0.9516981592187692,342495.00934632233,-164950649.14298934,,0.6781938877855753,1625321158635466.2,,0.7811533323909986,288358.4,546464.5364534294,6.378184278869883,0.0,44270.660615108056,15.048357059622896,72954675.2,44452.646194236746,0.11257099187804327,540.636934641059,1126.4,,2090113678260.0464,62.76076667584757,341259.0948368593,99811.96596207943,92.14511068108406,0.0446408159347024,7385859.435268288,0.1147936085979042,3.1832648609558336,403.22870800940314,2.5203461359202692,0.0,4505.6,1.4697638453703984e+16,0.8800000000000001,70.16788115997943,-41582943001.502464,0.15149340271501666,111840700240031.31,0.0006141399079211771,-8734591521767.925,-14994617997.345232,,108410792.29015148,,5893046965601.509,1126.4,668836.7213086004,3194922.0131964837,126.23378188955576,-688090.7431506312,3.107068064790893,202985.25446305503,162.08458562010142,0.0,90578096.35745612,,1.4631303212741191,0.3013061066243257,-1.3358005416789245,271.44561491837925,0
225,35.53838769227818,288358.4,1.1095206541639482,0.5418361119740646,373.562644695966,19.03892229206154,3.365315611575214,566610007886.5995,-82529.304759114,-4730905246023245.0,1.0507107881275404,527.9351549569224,428723.1105880915,-26.63629337086839,3.1845769652776443,0.05612806105582269,-4104616906327.335,46247.60617113402,49165.1801837522,18.179012705672505,1980.0,291557.2510563141,0.01333195660219362,610.9377754879984,1.1532248596066388,86135.32494581268,143458.77889453748,4.506214609709549,351.13700384068227,1.8630097297069588,6.463525640658933,-12.152171683743846,44.0,-3.224334369530906,1.1163353990009444,-19.039072578644916,6632020963376.935,758535.5672476675,10.544360832524797,-268537421.27998525,545927.4108369754,212.5527234822979,-1078345340.25658,-641841.3279944268,20.828792991663693,0.9723003182123029,4.8864860802706716,494056.1221337402,-517706038.03885466,-17.827622436328088,,-1083919783820908.2,387640.7659842441,0.5124594772058753,288358.4,30082.586758053403,20.531684373890766,0.0,-102718.68658887534,3.8152134764765715,72954675.2,-88943.83021686549,0.07778470538328883,250.84665997673,1126.4,11.0,953640070718.5028,303.58385914938646,101291.63307976679,345405.3542311191,164.2768036335253,,1084702.7110944286,0.2061975362881092,4.627009923599452,206.07837508709449,-0.19116596984803635,0.0,4505.6,,0.8800000000000001,67.50665091668242,36566688302.052505,0.2037908201940932,84210452497805.86,-0.0062777666702706104,11093348686119.414,90094855581.33694,18022.4,406318584.8431299,139800.05698494188,8853092278407.393,1126.4,594783.4844632486,19854103.705205087,,,-0.4325836859021695,123114.51497473715,162.85178316938385,0.0,-132894233.48341373,254.48443030404053,1.5505722398455102,1.4252564369629823,20.957918767215503,195.23324974469008,0
226,37.31614733271777,288358.4,1.114525308101325,0.3886603903023077,228.30515170511552,9.8365331018639,-7.822897077087715,177639220930.38748,-300452.4326173346,2730915737921106.0,1.0859250931960411,,299020.06462441216,5.3043552461742305,-14.409871327382715,0.3024935454117719,-18096931914414.75,41299.19180300718,506899.25622997095,13.552041596154115,1980.0,445972.39307108545,0.03180481922650543,361.8562928995346,3.8560892641991185,113228.96975315365,57195.08367605512,5.450469932511856,274.2086956941835,0.3155783788913604,2.7582099431056504,91.4128264465658,44.0,13.19614972977796,0.19104884061129826,8.353027289540641,1073040160997.1016,223501.56721034844,19.73539718539156,1009377366.9423156,390307.4091277421,131.61138746591496,-4231936670.686881,121780.8887358638,42.04757823324416,-0.5847331373062961,27.110725495099178,298955.67954975576,-195821327.83221945,2.2770373841483917,0.09081057043980667,-5574874070692854.0,231666.624222645,0.34163775390756274,288358.4,129864.53028611965,22.030107130934304,0.0,-113021.0229038497,-11.129930333925623,72954675.2,-723807.9592779074,0.3534364776184199,362.8089397238471,1126.4,11.0,16736642639949.873,51.1829191971286,462074.28999779,352046.1732719547,74.36064610266007,1.0810426003305111,10111946.321901599,5.198349216097775,2.4136680639444594,533.3144231501801,3.3213786694846013,0.0,4505.6,3226202951114353.0,0.8800000000000001,28.74867921419177,18317338814.38073,0.6745583432696174,-93845910264965.88,-0.00011334571416255801,-16756448563821.012,-66565368243.182526,18022.4,-183760852.54312637,137617.7468674735,-9553417838184.8,1126.4,218244.1289202263,-1460490.418883705,76.6929062081521,162912.40561453367,-9.829040646449373,24642.789778694525,272.6478590811427,0.0,36849712.26307015,87.98361315446613,,0.3326794831535863,-36.74001909488818,147.583943032835,3
